id,created_at,english_title,original_language,screening_city,date_of_showing,showtime,cinema,english_href,screening_type,hebrew_title,hebrew_href,dub_language,screening_tech,tmdb_id,run_id
c26b4278-8b2c-bb1e-324d-77d2a7a541d3,2026-03-02 12:00:00+00,Solo Mio,English,Haifa,2026-03-10,21:30:00,Yes Planet,https://tickets5.planetcinema.co.il/order/806442?lang=en,Regular,להתאהב ברומא,https://tickets5.planetcinema.co.il/order/806442?lang=he,,2D,1291335,242
1c7c4c4d-5bb6-9959-fd99-e9bdc9c9095b,2026-03-02 12:00:00+00,Solo Mio,English,Haifa,2026-03-10,21:50:00,Yes Planet,https://tickets5.planetcinema.co.il/order/709600?lang=en,Regular,להתאהב ברומא,https://tickets5.planetcinema.co.il/order/709600?lang=he,,2D,1291335,242
38478383-ea39-b069-6533-9b117c90dacb,2026-03-02 12:00:00+00,Solo Mio,English,Haifa,2026-03-10,22:20:00,Yes Planet,https://tickets5.planetcinema.co.il/order/561967?lang=en,Regular,להתאהב ברומא,https://tickets5.planetcinema.co.il/order/561967?lang=he,,2D,1291335,242
c1f7d9e8-d9a8-6e68-3772-15c346289292,2026-03-02 12:00:00+00,Somebody to Love,Italian,Haifa,2026-03-10,11:00:00,Yes Planet,https://tickets5.planetcinema.co.il/order/684553?lang=en,Regular,השגעון שלנו,https://tickets5.planetcinema.co.il/order/684553?lang=he,,2D,1312157,242
86c26b5b-5340-8817-053c-145459edfcfb,2026-03-02 12:00:00+00,Somebody to Love,Italian,Haifa,2026-03-10,13:15:00,Yes Planet,https://tickets5.planetcinema.co.il/order/740657?lang=en,Regular,השגעון שלנו,https://tickets5.planetcinema.co.il/order/740657?lang=he,,2D,1312157,242
4d2cbf6d-7c7c-d387-ade5-52e568ea9352,2026-03-02 12:00:00+00,Somebody to Love,Italian,Haifa,2026-03-10,16:00:00,Yes Planet,https://tickets5.planetcinema.co.il/order/225080?lang=en,Regular,השגעון שלנו,https://tickets5.planetcinema.co.il/order/225080?lang=he,,2D,1312157,242
f8aae729-29bb-7657-a424-131b13945a66,2026-03-02 12:00:00+00,Somebody to Love,Italian,Haifa,2026-03-10,18:30:00,Yes Planet,https://tickets5.planetcinema.co.il/order/436260?lang=en,Regular,השגעון שלנו,https://tickets5.planetcinema.co.il/order/436260?lang=he,,2D,1312157,242
b6879679-c6fd-ebd8-011b-becb37c8dd28,2026-03-02 12:00:00+00,Somebody to Love,Italian,Haifa,2026-03-10,21:30:00,Yes Planet,https://tickets5.planetcinema.co.il/order/396642?lang=en,Regular,השגעון שלנו,https://tickets5.planetcinema.co.il/order/396642?lang=he,,2D,1312157,242
72ba5b76-41e8-6e1f-b926-c42abbe7607c,2026-03-02 12:00:00+00,Somebody to Love,Italian,Haifa,2026-03-10,22:20:00,Yes Planet,https://tickets5.planetcinema.co.il/order/033996?lang=en,Regular,השגעון שלנו,https://tickets5.planetcinema.co.il/order/033996?lang=he,,2D,1312157,242
dd403ba6-9140-c443-80df-587edaaed244,2026-03-02 12:00:00+00,The Soundman,Dutch,Haifa,2026-03-10,13:15:00,Yes Planet,https://tickets5.planetcinema.co.il/order/735110?lang=en,Regular,רדיו בריסל,https://tickets5.planetcinema.co.il/order/735110?lang=he,,2D,1529023,242
964a7bb6-2053-9df0-d2d7-2bf2125c5063,2026-03-02 12:00:00+00,The Soundman,Dutch,Haifa,2026-03-10,18:30:00,Yes Planet,https://tickets5.planetcinema.co.il/order/531283?lang=en,Regular,רדיו בריסל,https://tickets5.planetcinema.co.il/order/531283?lang=he,,2D,1529023,242
85085355-ea10-0659-6da7-8a46e2f52b28,2026-03-02 12:00:00+00,The Soundman,Dutch,Haifa,2026-03-10,22:20:00,Yes Planet,https://tickets5.planetcinema.co.il/order/866442?lang=en,Regular,רדיו בריסל,https://tickets5.planetcinema.co.il/order/866442?lang=he,,2D,1529023,242
65cc8f20-c769-cdc8-8c61-e506bbae5b43,2026-03-02 12:00:00+00,"""Wuthering Heights""",English,Haifa,2026-03-11,13:50:00,Hot Cinema,https://tickets.hotcinema.co.il/site/1195/tickets?code=1195-285151&languageid=en_gb,Not Just Cinema,אנקת גבהים,https://tickets.hotcinema.co.il/site/1195/tickets?code=1195-285151&languageid=he_IL,,2D,1316092,169
64156c63-e6f8-a554-bcf9-76b65bc4b40e,2026-03-02 12:00:00+00,"""Wuthering Heights""",English,Haifa,2026-03-11,14:45:00,Hot Cinema,https://tickets.hotcinema.co.il/site/1195/tickets?code=1195-517661&languageid=en_gb,Not Just Cinema,אנקת גבהים,https://tickets.hotcinema.co.il/site/1195/tickets?code=1195-517661&languageid=he_IL,,2D,1316092,169
f024d26c-bc03-bf2c-b2a7-bfa5ef161cc2,2026-03-02 12:00:00+00,"""Wuthering Heights""",English,Haifa,2026-03-11,17:00:00,Hot Cinema,https://tickets.hotcinema.co.il/site/1195/tickets?code=1195-607379&languageid=en_gb,Not Just Cinema,אנקת גבהים,https://tickets.hotcinema.co.il/site/1195/tickets?code=1195-607379&languageid=he_IL,,2D,1316092,169
7534a549-1c43-73e0-0191-9590068d193b,2026-03-02 12:00:00+00,"""Wuthering Heights""",English,Haifa,2026-03-11,19:40:00,Hot Cinema,https://tickets.hotcinema.co.il/site/1195/tickets?code=1195-906277&languageid=en_gb,Not Just Cinema,אנקת גבהים,https://tickets.hotcinema.co.il/site/1195/tickets?code=1195-906277&languageid=he_IL,,2D,1316092,169
b8914a00-3f95-6e43-2c06-0d6f567e7b41,2026-03-02 12:00:00+00,"""Wuthering Heights""",English,Haifa,2026-03-11,20:30:00,Hot Cinema,https://tickets.hotcinema.co.il/site/1195/tickets?code=1195-536083&languageid=en_gb,Not Just Cinema,אנקת גבהים,https://tickets.hotcinema.co.il/site/1195/tickets?code=1195-536083&languageid=he_IL,,2D,1316092,169
0849e90e-0090-c675-2440-ed78038a0b3c,2026-03-02 12:00:00+00,DJ Ahmet,Macedonian,Haifa,2026-03-11,20:00:00,Hot Cinema,https://tickets.hotcinema.co.il/site/1195/tickets?code=1195-649402&languageid=en_gb,Not Just Cinema,להזיז הרים,https://tickets.hotcinema.co.il/site/1195/tickets?code=1195-649402&languageid=he_IL,,2D,1400743,169
861595b0-78eb-1108-7ac2-20fc6bb3f871,2026-03-02 12:00:00+00,GOAT,English,Haifa,2026-03-11,11:00:00,Hot Cinema,https://tickets.hotcinema.co.il/site/1195/tickets?code=1195-041490&languageid=en_gb,Not Just Cinema,להעז בגדול,https://tickets.hotcinema.co.il/site/1195/tickets?code=1195-041490&languageid=he_IL,,2D,1297842,169
bbf74b2e-7aba-63a8-5b15-fca2e4d64c19,2026-03-02 12:00:00+00,GOAT,English,Haifa,2026-03-11,15:50:00,Hot Cinema,https://tickets.hotcinema.co.il/site/1195/tickets?code=1195-881218&languageid=en_gb,Not Just Cinema,להעז בגדול,https://tickets.hotcinema.co.il/site/1195/tickets?code=1195-881218&languageid=he_IL,,2D,1297842,169
c0e0c94b-9b3e-288d-642e-0f1150285056,2026-03-02 12:00:00+00,GOAT,English,Haifa,2026-03-11,20:00:00,Hot Cinema,https://tickets.hotcinema.co.il/site/1195/tickets?code=1195-648325&languageid=en_gb,Not Just Cinema,להעז בגדול,https://tickets.hotcinema.co.il/site/1195/tickets?code=1195-648325&languageid=he_IL,,2D,1297842,169
8c4665d8-3feb-cb5d-c42d-6fe2a57aa1bd,2026-03-02 12:00:00+00,"Good Luck, Have Fun, Don't Die",English,Haifa,2026-03-11,12:40:00,Hot Cinema,https://tickets.hotcinema.co.il/site/1195/tickets?code=1195-868088&languageid=en_gb,Not Just Cinema,"בהצלחה, תהנו, אל תמותו",https://tickets.hotcinema.co.il/site/1195/tickets?code=1195-868088&languageid=he_IL,,2D,1119449,169
7f2d303a-9672-f76f-265b-00e5d39beb5a,2026-03-02 12:00:00+00,Is This Thing On?,English,Haifa,2026-03-11,11:00:00,Hot Cinema,https://tickets.hotcinema.co.il/site/1195/tickets?code=1195-721099&languageid=en_gb,Not Just Cinema,זה עובד,https://tickets.hotcinema.co.il/site/1195/tickets?code=1195-721099&languageid=he_IL,,2D,1140498,169
71436d98-ca7e-01b8-e4e0-9cbf626ff4c1,2026-03-02 12:00:00+00,Is This Thing On?,English,Haifa,2026-03-11,13:50:00,Hot Cinema,https://tickets.hotcinema.co.il/site/1195/tickets?code=1195-970252&languageid=en_gb,Not Just Cinema,זה עובד,https://tickets.hotcinema.co.il/site/1195/tickets?code=1195-970252&languageid=he_IL,,2D,1140498,169
b47307ee-b3b5-4491-01d9-35d6d2354840,2026-03-02 12:00:00+00,Is This Thing On?,English,Haifa,2026-03-11,19:40:00,Hot Cinema,https://tickets.hotcinema.co.il/site/1195/tickets?code=1195-818004&languageid=en_gb,Not Just Cinema,זה עובד,https://tickets.hotcinema.co.il/site/1195/tickets?code=1195-818004&languageid=he_IL,,2D,1140498,169
db210b95-05ac-458d-803d-1f2646f6eb7b,2026-03-02 12:00:00+00,Is This Thing On?,English,Haifa,2026-03-11,20:30:00,Hot Cinema,https://tickets.hotcinema.co.il/site/1195/tickets?code=1195-424326&languageid=en_gb,Not Just Cinema,זה עובד,https://tickets.hotcinema.co.il/site/1195/tickets?code=1195-424326&languageid=he_IL,,2D,1140498,169
2c546b90-bd5a-844d-bca8-85f684f12689,2026-03-02 12:00:00+00,Is This Thing On?,English,Haifa,2026-03-11,21:45:00,Hot Cinema,https://tickets.hotcinema.co.il/site/1195/tickets?code=1195-208819&languageid=en_gb,Not Just Cinema,זה עובד,https://tickets.hotcinema.co.il/site/1195/tickets?code=1195-208819&languageid=he_IL,,2D,1140498,169
a8f0efc0-d203-1102-260d-513c021050e4,2026-03-02 12:00:00+00,Marty Supreme,English,Haifa,2026-03-11,12:40:00,Hot Cinema,https://tickets.hotcinema.co.il/site/1195/tickets?code=1195-697920&languageid=en_gb,Not Just Cinema,מרטי סופרים,https://tickets.hotcinema.co.il/site/1195/tickets?code=1195-697920&languageid=he_IL,,2D,1317288,169
0eaf13d7-2f06-b2cc-6874-5046b50cc237,2026-03-02 12:00:00+00,Marty Supreme,English,Haifa,2026-03-11,14:45:00,Hot Cinema,https://tickets.hotcinema.co.il/site/1195/tickets?code=1195-747676&languageid=en_gb,Not Just Cinema,מרטי סופרים,https://tickets.hotcinema.co.il/site/1195/tickets?code=1195-747676&languageid=he_IL,,2D,1317288,169
03dd7b79-1168-0a0b-a145-3cf666e4a48a,2026-03-02 12:00:00+00,Marty Supreme,English,Haifa,2026-03-11,18:40:00,Hot Cinema,https://tickets.hotcinema.co.il/site/1195/tickets?code=1195-767234&languageid=en_gb,Not Just Cinema,מרטי סופרים,https://tickets.hotcinema.co.il/site/1195/tickets?code=1195-767234&languageid=he_IL,,2D,1317288,169
f710c880-9f09-f8f7-1efe-e460342147c4,2026-03-02 12:00:00+00,Marty Supreme,English,Haifa,2026-03-11,21:45:00,Hot Cinema,https://tickets.hotcinema.co.il/site/1195/tickets?code=1195-974645&languageid=en_gb,Not Just Cinema,מרטי סופרים,https://tickets.hotcinema.co.il/site/1195/tickets?code=1195-974645&languageid=he_IL,,2D,1317288,169
498551a3-f4e3-2837-ca0c-6b109007622b,2026-03-02 12:00:00+00,Queen Mom,French,Haifa,2026-03-11,12:40:00,Hot Cinema,https://tickets.hotcinema.co.il/site/1195/tickets?code=1195-486887&languageid=en_gb,Not Just Cinema,המלכה האם,https://tickets.hotcinema.co.il/site/1195/tickets?code=1195-486887&languageid=he_IL,,2D,1063873,169
4dc42cfc-9350-442d-cad2-6d9dc659c4dc,2026-03-02 12:00:00+00,Queen Mom,French,Haifa,2026-03-11,15:50:00,Hot Cinema,https://tickets.hotcinema.co.il/site/1195/tickets?code=1195-787239&languageid=en_gb,Not Just Cinema,המלכה האם,https://tickets.hotcinema.co.il/site/1195/tickets?code=1195-787239&languageid=he_IL,,2D,1063873,169
704edae4-9b46-f4b0-e3bb-6c900067bc14,2026-03-02 12:00:00+00,Queen Mom,French,Haifa,2026-03-11,21:20:00,Hot Cinema,https://tickets.hotcinema.co.il/site/1195/tickets?code=1195-076428&languageid=en_gb,Not Just Cinema,המלכה האם,https://tickets.hotcinema.co.il/site/1195/tickets?code=1195-076428&languageid=he_IL,,2D,1063873,169
066c3be9-9d18-ed25-704c-4fd273fcf45b,2026-03-02 12:00:00+00,Solo Mio,English,Haifa,2026-03-11,12:40:00,Hot Cinema,https://tickets.hotcinema.co.il/site/1195/tickets?code=1195-974901&languageid=en_gb,Not Just Cinema,להתאהב ברומא,https://tickets.hotcinema.co.il/site/1195/tickets?code=1195-974901&languageid=he_IL,,2D,1291335,169
528af642-b9d0-3b6e-e7ef-a35f500e7bde,2026-03-02 12:00:00+00,Solo Mio,English,Haifa,2026-03-11,14:45:00,Hot Cinema,https://tickets.hotcinema.co.il/site/1195/tickets?code=1195-803984&languageid=en_gb,Not Just Cinema,להתאהב ברומא,https://tickets.hotcinema.co.il/site/1195/tickets?code=1195-803984&languageid=he_IL,,2D,1291335,169
28f29679-f393-bb9f-d25a-83a56f53fa96,2026-03-02 12:00:00+00,Solo Mio,English,Haifa,2026-03-11,18:40:00,Hot Cinema,https://tickets.hotcinema.co.il/site/1195/tickets?code=1195-047429&languageid=en_gb,Not Just Cinema,להתאהב ברומא,https://tickets.hotcinema.co.il/site/1195/tickets?code=1195-047429&languageid=he_IL,,2D,1291335,169
5230277e-b318-22e2-95bb-9263eb6061c1,2026-03-02 12:00:00+00,Solo Mio,English,Haifa,2026-03-11,20:30:00,Hot Cinema,https://tickets.hotcinema.co.il/site/1195/tickets?code=1195-992082&languageid=en_gb,Not Just Cinema,להתאהב ברומא,https://tickets.hotcinema.co.il/site/1195/tickets?code=1195-992082&languageid=he_IL,,2D,1291335,169
9f61835b-7092-0833-81de-9b6169e4d292,2026-03-02 12:00:00+00,Somebody to Love,Italian,Haifa,2026-03-11,12:40:00,Hot Cinema,https://tickets.hotcinema.co.il/site/1195/tickets?code=1195-435377&languageid=en_gb,Not Just Cinema,השגעון שלנו,https://tickets.hotcinema.co.il/site/1195/tickets?code=1195-435377&languageid=he_IL,,2D,1312157,169
24a5df4f-a697-afe8-dfd0-67ef8bc92a97,2026-03-02 12:00:00+00,Somebody to Love,Italian,Haifa,2026-03-11,14:45:00,Hot Cinema,https://tickets.hotcinema.co.il/site/1195/tickets?code=1195-949822&languageid=en_gb,Not Just Cinema,השגעון שלנו,https://tickets.hotcinema.co.il/site/1195/tickets?code=1195-949822&languageid=he_IL,,2D,1312157,169
8d3cfce6-c778-7241-b23c-91da0d4ec872,2026-03-02 12:00:00+00,Somebody to Love,Italian,Haifa,2026-03-11,20:00:00,Hot Cinema,https://tickets.hotcinema.co.il/site/1195/tickets?code=1195-392212&languageid=en_gb,Not Just Cinema,השגעון שלנו,https://tickets.hotcinema.co.il/site/1195/tickets?code=1195-392212&languageid=he_IL,,2D,1312157,169
0e7ae2d5-1fdd-4633-3344-a6d94bb2f73b,2026-03-02 12:00:00+00,Somebody to Love,Italian,Haifa,2026-03-11,21:45:00,Hot Cinema,https://tickets.hotcinema.co.il/site/1195/tickets?code=1195-676633&languageid=en_gb,Not Just Cinema,השגעון שלנו,https://tickets.hotcinema.co.il/site/1195/tickets?code=1195-676633&languageid=he_IL,,2D,1312157,169
c10bf5e5-2127-6abb-8c6d-b6d5f8a86853,2026-03-02 12:00:00+00,The Soundman,Dutch,Haifa,2026-03-11,14:30:00,Hot Cinema,https://tickets.hotcinema.co.il/site/1195/tickets?code=1195-700790&languageid=en_gb,Not Just Cinema,רדיו בריסל,https://tickets.hotcinema.co.il/site/1195/tickets?code=1195-700790&languageid=he_IL,,2D,1529023,169
852cd68a-75df-5fb2-ab7b-891dbab5c896,2026-03-02 12:00:00+00,"""Wuthering Heights""",English,Haifa,2026-03-11,12:45:00,Movieland,https://tickets.movieland.co.il/order/431508?lang=en,Regular,אנקת גבהים,https://tickets.movieland.co.il/order/431508?lang=he,,2D,1316092,242
715fe085-a08d-6a01-8221-10d741f54559,2026-03-02 12:00:00+00,"""Wuthering Heights""",English,Haifa,2026-03-11,15:15:00,Movieland,https://tickets.movieland.co.il/order/932324?lang=en,Regular,אנקת גבהים,https://tickets.movieland.co.il/order/932324?lang=he,,2D,1316092,242
d308e557-7869-26c6-d658-c5893d31d05b,2026-03-02 12:00:00+00,"""Wuthering Heights""",English,Haifa,2026-03-11,17:45:00,Movieland,https://tickets.movieland.co.il/order/280833?lang=en,Regular,אנקת גבהים,https://tickets.movieland.co.il/order/280833?lang=he,,2D,1316092,242
0daf39bf-48a7-f8be-8fd1-6f1674ea2558,2026-03-02 12:00:00+00,"""Wuthering Heights""",English,Haifa,2026-03-11,20:15:00,Movieland,https://tickets.movieland.co.il/order/778624?lang=en,Regular,אנקת גבהים,https://tickets.movieland.co.il/order/778624?lang=he,,2D,1316092,242
0d7693e2-c6a6-5e6a-2594-5f234bc0e63d,2026-03-02 12:00:00+00,"""Wuthering Heights""",English,Haifa,2026-03-11,22:30:00,Movieland,https://tickets.movieland.co.il/order/713739?lang=en,Regular,אנקת גבהים,https://tickets.movieland.co.il/order/713739?lang=he,,2D,1316092,242
542af62f-4579-b068-abe7-c32b70ad773a,2026-03-02 12:00:00+00,DJ Ahmet,Macedonian,Haifa,2026-03-11,10:15:00,Movieland,https://tickets.movieland.co.il/order/320251?lang=en,Regular,להזיז הרים,https://tickets.movieland.co.il/order/320251?lang=he,,2D,1400743,242
4e21740e-9508-5d33-6315-5554e229982d,2026-03-02 12:00:00+00,DJ Ahmet,Macedonian,Haifa,2026-03-11,14:00:00,Movieland,https://tickets.movieland.co.il/order/486875?lang=en,Regular,להזיז הרים,https://tickets.movieland.co.il/order/486875?lang=he,,2D,1400743,242
397de70c-3330-f7c3-fb13-8f60533b9bd4,2026-03-02 12:00:00+00,DJ Ahmet,Macedonian,Haifa,2026-03-11,20:15:00,Movieland,https://tickets.movieland.co.il/order/911264?lang=en,Regular,להזיז הרים,https://tickets.movieland.co.il/order/911264?lang=he,,2D,1400743,242
b4fe0ad8-2cb2-29ef-ec46-bed86abac0d1,2026-03-02 12:00:00+00,GOAT,English,Haifa,2026-03-11,11:30:00,Movieland,https://tickets.movieland.co.il/order/226457?lang=en,Regular,להעז בגדול,https://tickets.movieland.co.il/order/226457?lang=he,,2D,1297842,242
59e253c4-8745-8b91-f55c-017e61f2d04c,2026-03-02 12:00:00+00,GOAT,English,Haifa,2026-03-11,14:00:00,Movieland,https://tickets.movieland.co.il/order/419680?lang=en,Regular,להעז בגדול,https://tickets.movieland.co.il/order/419680?lang=he,,2D,1297842,242
850319b2-22c5-2bfc-de6d-dbe84e7cc058,2026-03-02 12:00:00+00,GOAT,English,Haifa,2026-03-11,16:30:00,Movieland,https://tickets.movieland.co.il/order/210122?lang=en,Regular,להעז בגדול,https://tickets.movieland.co.il/order/210122?lang=he,,2D,1297842,242
05c0f956-59ad-0b26-718c-6d24300895dc,2026-03-02 12:00:00+00,GOAT,English,Haifa,2026-03-11,17:30:00,Movieland,https://tickets.movieland.co.il/order/749404?lang=en,Regular,להעז בגדול,https://tickets.movieland.co.il/order/749404?lang=he,,2D,1297842,242
e8fe5c81-70fd-0132-44c5-12128b4b13a3,2026-03-02 12:00:00+00,GOAT,English,Haifa,2026-03-11,19:00:00,Movieland,https://tickets.movieland.co.il/order/856090?lang=en,Regular,להעז בגדול,https://tickets.movieland.co.il/order/856090?lang=he,,2D,1297842,242
ed2693f5-4fbe-cc94-fcc7-7c39a11979f7,2026-03-02 12:00:00+00,GOAT,English,Haifa,2026-03-11,22:30:00,Movieland,https://tickets.movieland.co.il/order/573925?lang=en,Regular,להעז בגדול,https://tickets.movieland.co.il/order/573925?lang=he,,2D,1297842,242
06e7f144-c3ad-3fba-d7aa-605c6762544f,2026-03-02 12:00:00+00,"Good Luck, Have Fun, Don't Die",English,Haifa,2026-03-11,14:00:00,Movieland,https://tickets.movieland.co.il/order/161040?lang=en,Regular,"בהצלחה, תהנו, אל תמותו",https://tickets.movieland.co.il/order/161040?lang=he,,2D,1119449,242
a71b8faa-f4a8-f536-e7d2-803035c42338,2026-03-02 12:00:00+00,"Good Luck, Have Fun, Don't Die",English,Haifa,2026-03-11,20:15:00,Movieland,https://tickets.movieland.co.il/order/849205?lang=en,Regular,"בהצלחה, תהנו, אל תמותו",https://tickets.movieland.co.il/order/849205?lang=he,,2D,1119449,242
dfa9d9ea-570c-e831-77dd-1def0358743d,2026-03-02 12:00:00+00,Is This Thing On?,English,Haifa,2026-03-11,10:15:00,Movieland,https://tickets.movieland.co.il/order/944368?lang=en,Regular,זה עובד,https://tickets.movieland.co.il/order/944368?lang=he,,2D,1140498,242
983e4ab6-85cc-21cb-1ce9-e9ca3a397d72,2026-03-02 12:00:00+00,Is This Thing On?,English,Haifa,2026-03-11,11:30:00,Movieland,https://tickets.movieland.co.il/order/573081?lang=en,Regular,זה עובד,https://tickets.movieland.co.il/order/573081?lang=he,,2D,1140498,242
66ac2473-1751-ab4e-77af-6d66b7a75559,2026-03-02 12:00:00+00,Is This Thing On?,English,Haifa,2026-03-11,12:45:00,Movieland,https://tickets.movieland.co.il/order/306116?lang=en,Regular,זה עובד,https://tickets.movieland.co.il/order/306116?lang=he,,2D,1140498,242
a912b5d2-e4ea-71dc-4540-d6f5e9890134,2026-03-02 12:00:00+00,Is This Thing On?,English,Haifa,2026-03-11,20:15:00,Movieland,https://tickets.movieland.co.il/order/258130?lang=en,Regular,זה עובד,https://tickets.movieland.co.il/order/258130?lang=he,,2D,1140498,242
7eb3937d-70a1-ca93-efed-422f50fa19fc,2026-03-02 12:00:00+00,Is This Thing On?,English,Haifa,2026-03-11,21:30:00,Movieland,https://tickets.movieland.co.il/order/113949?lang=en,Regular,זה עובד,https://tickets.movieland.co.il/order/113949?lang=he,,2D,1140498,242
6d540689-95d5-e1fa-5906-b7dda0a0771d,2026-03-02 12:00:00+00,Is This Thing On?,English,Haifa,2026-03-11,22:30:00,Movieland,https://tickets.movieland.co.il/order/373080?lang=en,Regular,זה עובד,https://tickets.movieland.co.il/order/373080?lang=he,,2D,1140498,242
fe1063f7-8764-f1f8-18ee-110cf2937e10,2026-03-02 12:00:00+00,Marty Supreme,English,Haifa,2026-03-11,10:15:00,Movieland,https://tickets.movieland.co.il/order/929019?lang=en,Regular,מרטי סופרים,https://tickets.movieland.co.il/order/929019?lang=he,,2D,1317288,242
bb4f3190-7cc9-e81e-376f-1308d9da0432,2026-03-02 12:00:00+00,Marty Supreme,English,Haifa,2026-03-11,12:45:00,Movieland,https://tickets.movieland.co.il/order/080226?lang=en,Regular,מרטי סופרים,https://tickets.movieland.co.il/order/080226?lang=he,,2D,1317288,242
4c149d5a-9e06-a738-0e70-c0cee282e363,2026-03-02 12:00:00+00,Marty Supreme,English,Haifa,2026-03-11,15:15:00,Movieland,https://tickets.movieland.co.il/order/062991?lang=en,Regular,מרטי סופרים,https://tickets.movieland.co.il/order/062991?lang=he,,2D,1317288,242
2f9b10d5-2ca5-890e-d216-d887abd81f96,2026-03-02 12:00:00+00,Marty Supreme,English,Haifa,2026-03-11,17:45:00,Movieland,https://tickets.movieland.co.il/order/898617?lang=en,Regular,מרטי סופרים,https://tickets.movieland.co.il/order/898617?lang=he,,2D,1317288,242
df6ed9a0-5130-aa34-0dbb-134d650ed317,2026-03-02 12:00:00+00,Marty Supreme,English,Haifa,2026-03-11,21:30:00,Movieland,https://tickets.movieland.co.il/order/060685?lang=en,Regular,מרטי סופרים,https://tickets.movieland.co.il/order/060685?lang=he,,2D,1317288,242
4373168e-15ad-4528-596e-deb3a7d3ea52,2026-03-02 12:00:00+00,Queen Mom,French,Haifa,2026-03-11,10:15:00,Movieland,https://tickets.movieland.co.il/order/252156?lang=en,Regular,המלכה האם,https://tickets.movieland.co.il/order/252156?lang=he,,2D,1063873,242
b9d52c70-20ce-f319-f034-15c6b0696da6,2026-03-02 12:00:00+00,Queen Mom,French,Haifa,2026-03-11,16:30:00,Movieland,https://tickets.movieland.co.il/order/791335?lang=en,Regular,המלכה האם,https://tickets.movieland.co.il/order/791335?lang=he,,2D,1063873,242
51bc477b-c587-1e8a-3f62-42fbf62677a4,2026-03-02 12:00:00+00,Queen Mom,French,Haifa,2026-03-11,20:15:00,Movieland,https://tickets.movieland.co.il/order/895267?lang=en,Regular,המלכה האם,https://tickets.movieland.co.il/order/895267?lang=he,,2D,1063873,242
45879b48-65e4-e382-daeb-1162bce3014a,2026-03-02 12:00:00+00,Solo Mio,English,Haifa,2026-03-11,10:15:00,Movieland,https://tickets.movieland.co.il/order/489803?lang=en,Regular,להתאהב ברומא,https://tickets.movieland.co.il/order/489803?lang=he,,2D,1291335,242
27bdb205-fb5b-515f-a177-ea7a504cea6b,2026-03-02 12:00:00+00,Solo Mio,English,Haifa,2026-03-11,12:45:00,Movieland,https://tickets.movieland.co.il/order/890571?lang=en,Regular,להתאהב ברומא,https://tickets.movieland.co.il/order/890571?lang=he,,2D,1291335,242
879b3926-7577-15ae-c00a-66e51993c60e,2026-03-02 12:00:00+00,Solo Mio,English,Haifa,2026-03-11,15:15:00,Movieland,https://tickets.movieland.co.il/order/594998?lang=en,Regular,להתאהב ברומא,https://tickets.movieland.co.il/order/594998?lang=he,,2D,1291335,242
a111dd93-d6c5-15d0-52a2-2a026cc16174,2026-03-02 12:00:00+00,Solo Mio,English,Haifa,2026-03-11,17:45:00,Movieland,https://tickets.movieland.co.il/order/091839?lang=en,Regular,להתאהב ברומא,https://tickets.movieland.co.il/order/091839?lang=he,,2D,1291335,242
6eb83359-ff40-9547-8b3b-5c8afa4ea320,2026-03-02 12:00:00+00,Solo Mio,English,Haifa,2026-03-11,20:15:00,Movieland,https://tickets.movieland.co.il/order/924280?lang=en,Regular,להתאהב ברומא,https://tickets.movieland.co.il/order/924280?lang=he,,2D,1291335,242
0feddcd0-56c2-924c-0563-bb370ad5e0be,2026-03-02 12:00:00+00,Somebody to Love,Italian,Haifa,2026-03-11,10:15:00,Movieland,https://tickets.movieland.co.il/order/049969?lang=en,Regular,השגעון שלנו,https://tickets.movieland.co.il/order/049969?lang=he,,2D,1312157,242
cc2ab045-0439-772c-8456-7e3c56780941,2026-03-02 12:00:00+00,Somebody to Love,Italian,Haifa,2026-03-11,12:45:00,Movieland,https://tickets.movieland.co.il/order/952162?lang=en,Regular,השגעון שלנו,https://tickets.movieland.co.il/order/952162?lang=he,,2D,1312157,242
687aaa9c-0db2-2647-4824-ad8e41aaacbe,2026-03-02 12:00:00+00,Somebody to Love,Italian,Haifa,2026-03-11,15:15:00,Movieland,https://tickets.movieland.co.il/order/064557?lang=en,Regular,השגעון שלנו,https://tickets.movieland.co.il/order/064557?lang=he,,2D,1312157,242
fcd93f98-a697-c13c-4e9b-896641599f09,2026-03-02 12:00:00+00,Somebody to Love,Italian,Haifa,2026-03-11,17:45:00,Movieland,https://tickets.movieland.co.il/order/497382?lang=en,Regular,השגעון שלנו,https://tickets.movieland.co.il/order/497382?lang=he,,2D,1312157,242
573c859b-d859-ecfe-e072-f71113e8746f,2026-03-02 12:00:00+00,Somebody to Love,Italian,Haifa,2026-03-11,20:15:00,Movieland,https://tickets.movieland.co.il/order/921709?lang=en,Regular,השגעון שלנו,https://tickets.movieland.co.il/order/921709?lang=he,,2D,1312157,242
8111c24a-8f3b-d735-c906-592c2469042f,2026-03-02 12:00:00+00,The Soundman,Dutch,Haifa,2026-03-11,11:30:00,Movieland,https://tickets.movieland.co.il/order/635998?lang=en,Regular,רדיו בריסל,https://tickets.movieland.co.il/order/635998?lang=he,,2D,1529023,242
